name,price,link
"GIGABYTE GeForce RTX 3060 VISION OC 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060VISION OC-12GD Video Card",$549,https://www.newegg.com/p/1FT-000A-001N7?Description=3060&cm_re=3060-_-9SIBBB1HE75767-_-Product
"GIGABYTE GeForce RTX 3060 VISION OC 12G (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1837MHz Core Frequency,2×HDMI 2.1 interface, 2×DisplayPort 1.4 interface",$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060vision-oc-12gd/p/1FT-000A-004X1?Description=3060&cm_re=3060-_-9SIAGGGHSH7321-_-Product
"GIGABYTE GeForce RTX 3060 Eagle OC 12G (REV2.0) Graphics Card, 2X WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060EAGLE OC-12GD REV2.0 Video Card,LHR",$549,https://www.newegg.com/gigabyte-gv-n3060eagle-oc-12gd/p/1FT-000A-004Z0?Description=3060&cm_re=3060-_-9SIAGGGHR59971-_-Product
"GIGABYTE GeForce RTX 3060 GAMING OC 12G (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1837MHz Core Frequency,2×HDMI 2.1 interface, 2×DisplayPort 1.4 interface",$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060gaming-oc-12gd/p/1FT-000A-00514?Description=3060&cm_re=3060-_-9SIAGGGHSH7209-_-Product
MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming Z Trio 12G LHR,$549,https://www.newegg.com/p/1FT-0009-009H8?Description=3060&cm_re=3060-_-9SIAGGGHSH7857-_-Product
"MSI GeForce RTX 3060 GAMING X TRIO 12G  (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1852MHz Core Frequency,1×HDMI interface, 3×DisplayPort interface",$549,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-gaming-x-trio-12g/p/1FT-0009-009U9?Description=3060&cm_re=3060-_-9SIAGGGHSH7390-_-Product
ASUS Dual GeForce RTX 3060 Ti V2 MINI OC Edition 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-O8G-MINI-V2 (LHR),$549,https://www.newegg.com/asus-geforce-rtx-3060-ti-dual-rtx3060ti-o8g-mini-v2/p/1FT-000Y-007S1?Description=3060&cm_re=3060-_-9SIAGGGHT29654-_-Product
GIGABYTE Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3060GAMING OC-12GD (rev. 2.0),$549,https://www.newegg.com/p/1FT-000A-004Y2?Description=3060&cm_re=3060-_-9SIAGGGHSH7299-_-Product
"ASUS DUAL GeForce RTX 3060 OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6 Memory, HDMI 2.1, DisplayPort 1.4a, 2-slot Design, Axial-tech Fan Design, 0dB Technology), DUAL-RTX3060-O12G-V2(LHR)",$549,https://www.newegg.com/p/1FT-000Y-007M5?Description=3060&cm_re=3060-_-9SIAGGGHT29690-_-Product
MSI Ventus GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ventus 2X 12G OC LHR,$549,https://www.newegg.com/msi-rtx3060/p/1FT-0009-009A6?Description=3060&cm_re=3060-_-9SIAGGGHSH8345-_-Product
"Gigabyte GeForce RTX 3060 EAGLE OC 12G Graphics Card 8pin RTX 3060 Video Card GDDR6 192bit GDDR6 PCI Express 4.0 x16,1807MHz Core Frequency,2×HDMI 2.1 interface, 2×DisplayPort",$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060eagle-oc-12gd/p/1FT-000A-004R3?Description=3060&cm_re=3060-_-9SIAGGGHSH7508-_-Product
MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming X 12G LHR,$549,https://www.newegg.com/p/1FT-0009-00996?Description=3060&cm_re=3060-_-9SIAGGGHSH8377-_-Product
"GIGABYTE AORUS GeForce RTX 3060 Elite 12G (REV2.0) Graphics Card, 3X WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060AORUS E-12GD REV2.0 Video Card,GV-N3060AORUS E-12GD (rev. 2.0) (LHR)",$549,https://www.newegg.com/p/1FT-000A-004N0?Description=3060&cm_re=3060-_-9SIAGGGHSH7667-_-Product
GIGABYTE AORUS GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060AORUS E-12GD (REV 2.0) LHR,$549,https://www.newegg.com/p/1FT-000A-004T2?Description=3060&cm_re=3060-_-9SIAGGGHSH7556-_-Product
MSI Gaming GeForce RTX 3060 12GB 15 Gbps GDRR6 192-Bit HDMI/DP PCIe 4 Torx Triple Fan Ampere OC Graphics Card (RTX 3060 Ventus 3X 12G OC),$549,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-ventus-3x-12g-oc/p/1FT-0009-00AD9?Description=3060&cm_re=3060-_-9SIBFUMJ799313-_-Product
"ASUS TUF Gaming NVIDIA GeForce RTX 3060 V2 OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-Grade Certification, GPU Tweak II),LHR",$549,https://www.newegg.com/asus-tuf-rtx3060-o12g-v2-gaming/p/1FT-000Y-007H2?Description=3060&cm_re=3060-_-9SIAGGGHT38728-_-Product
"MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti GAMING Z TRIO LHR,Graphics card bracket included",$549,https://www.newegg.com/p/1FT-0009-009T4?Description=3060&cm_re=3060-_-9SIAGGGHSH7400-_-Product
ASUS TUF Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3060-O12G-V2-GAMING,$549,https://www.newegg.com/p/1FT-000Y-007S8?Description=3060&cm_re=3060-_-9SIAGGGHT38618-_-Product
"GIGABYTE GeForce RTX 3060 Ti VISION OC 8G Graphics Card, WINDFORCE 3X Cooling System, 8GB 256-bit GDDR6, GV-N306TVISION OC-8GD (REV 2.0) LHR Video Card",$549,https://www.newegg.com/p/1FT-000A-004G8?Description=3060&cm_re=3060-_-9SIAGGGHR60080-_-Product
MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3060 Ti Gaming Z TRIO  8G LHR,$549,https://www.newegg.com/p/1FT-0009-009S4?Description=3060&cm_re=3060-_-9SIAGGGHSH7503-_-Product
MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR,$549,https://www.newegg.com/p/1FT-0009-009U6?Description=3060&cm_re=3060-_-9SIAGGGHSH7419-_-Product
GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TAORUS E-8GD (rev. 2.0) (LHR),$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306taorus-e-8gd/p/1FT-000A-004U8?Description=3060&cm_re=3060-_-9SIAGGGHSH7421-_-Product
"GIGABYTE GeForce RTX 3060 EAGLE OC 12G (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1807MHz Core Frequency,2×HDMI 2.1 interface, 2×DisplayPort 1.4 interface",$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060eagle-oc-12gd/p/1FT-000A-004V9?Description=3060&cm_re=3060-_-9SIAGGGHSH7406-_-Product
"GALAXY GeForce RTX 3060 Metal Master MAX OC FG (LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$549,https://www.newegg.com/p/1FT-00GB-00001?Description=3060&cm_re=3060-_-9SIA4REHA20833-_-Product
"MSI GeForce RTX 3060 VENTUS 3X 12G OC  (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1807MHz Core Frequency,1×HDMI interface, 3×DisplayPort interface",$549,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-ventus-3x-12g-oc/p/1FT-0009-009Y0?Description=3060&cm_re=3060-_-9SIAGGGHSH7208-_-Product
"MSI GeForce RTX 3060 VENTUS 3X 12G OC (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1807MHz Core Frequency,1×HDMI interface, 3×DisplayPort interface",$549,https://www.newegg.com/msi-rtx-3060-ventus-3x-12g-oc/p/1FT-0009-009P6?Description=3060&cm_re=3060-_-9SIAGGGHSH7512-_-Product
MSI Gaming GeForce RTX 3060 12GB 15 Gbps GDRR6 192-Bit HDMI/DP PCIe 4 Single Fan Ampere OC Graphics Card(RTX 3060 AERO ITX 12G OC LHR),$549,https://www.newegg.com/msi-rtx-3060-aero-itx-12g-oc/p/1FT-0009-009Y5?Description=3060&cm_re=3060-_-9SIAGGGHSH7213-_-Product
GIGABYTE Eagle OC GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TEAGLE OC-8GD (rev. 2.0) (LHR),$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306teagle-oc-8gd/p/1FT-000A-004N6?Description=3060&cm_re=3060-_-9SIAGGGHSH7675-_-Product
MSI Ventus GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ventus 3X 12G OC LHR,$549,https://www.newegg.com/p/1FT-0009-009W0?Description=3060&cm_re=3060-_-9SIAGGGHSH7287-_-Product
GDDR6 Gigabyte GeForce RTX 3060 VISION OC 12G Gaming Video Card 192bit PCI Express 4.0 16X 8pin RTX,$549,https://www.newegg.com/p/1FT-000A-003W4?Description=3060&cm_re=3060-_-9SIBBB1HE75771-_-Product
GIGABYTE Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TGAMINGOC PRO-8GD (REV. 3.0),$549,https://www.newegg.com/p/1FT-000A-004N7?Description=3060&cm_re=3060-_-9SIAGGGHSH7672-_-Product
Gigabyte GeForce RTX 3060 Ti Eagle OC 8G REV2.0 LHR 8GB 256-bit GDDR6 Video Card,$549,https://www.newegg.com/gigabyte-gv-n306teagle-oc-8gd-rev2-0/p/1FT-000A-004W4?Description=3060&cm_re=3060-_-9SIAGGGHSH7316-_-Product
GIGABYTE Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TGAMING OC-8GD REV 2.0,$549,https://www.newegg.com/p/1FT-000A-004M6?Description=3060&cm_re=3060-_-9SIAGGGHSH7685-_-Product
ASUS TUF GeForce RTX 3060 Ti O8G V2 GAMING Edition 8GB GDDR6 PCI Express 4.0 Video Card TUF-RTX3060TI-O8G-V2-GAMING (LHR),$549,https://www.newegg.com/p/1FT-000Y-007G3?Description=3060&cm_re=3060-_-9SIAGGGHT39024-_-Product
"MSI GeForce RTX 3060 Ti GAMING Z TRIO 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$549,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-z-trio-8g-lhr/p/1FT-0009-009T1?Description=3060&cm_re=3060-_-9SIAGGGHSH7417-_-Product
"ASUS ATS-RTX3060-O12G-GAMING (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0,1777MHz Core Frequency,2×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",$549,https://www.newegg.com/p/1FT-000Y-007S4?Description=3060&cm_re=3060-_-9SIAGGGHT28626-_-Product
ASUS Dual GeForce RTX 3060 Ti V2 OC Edition 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-O8G-V2 (LHR),$549,https://www.newegg.com/asus-geforce-rtx-3060-ti-dual-rtx3060ti-o8g-v2/p/1FT-000Y-007H4?Description=3060&cm_re=3060-_-9SIAGGGHT29693-_-Product
"GIGABYTE AORUS GeForce RTX 3060 Ti ELITE 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-bit GDDR6, GV-N306TAORUS E-8GD (rev. 2.0) Video Card",$549,https://www.newegg.com/p/1FT-000A-004M5?Description=3060&cm_re=3060-_-9SIAGGGHSH7621-_-Product
MSI RTX 3060 Ti VENTUS 2X 8G OCV1 LHR Ventus GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-2x-8g-ocv1-lhr/p/1FT-0009-009C4?Description=3060&cm_re=3060-_-9SIAGGGHSH8241-_-Product
MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti Gaming X 8G LHR -openbox,$549,https://www.newegg.com/p/1FT-0009-009W4?Description=3060&cm_re=3060-_-9SIAGGGHSH7335-_-Product
GIGABYTE Gaming OC PRO GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TGAMINGOC PRO-8GD (rev. 3.0) (LHR) -OPENBOX,$549,https://www.newegg.com/p/1FT-000A-003Z7?Description=3060&cm_re=3060-_-9SIAGGGHSH9440-_-Product
"GIGABYTE GeForce RTX 3060 EAGLE 12G Graphics Card, 2 x WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060EAGLE OC-12GD (rev. 2.0) (LHR) Video Card -OPENBOX",$549,https://www.newegg.com/p/1FT-000A-00438?Description=3060&cm_re=3060-_-9SIAGGGHSH8708-_-Product
GIGABYTE GV-N3060GAMING OC-12GD Gaming GeForce RTX 3060 Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060gaming-oc-12gd/p/1FT-000A-00490?Description=3060&cm_re=3060-_-9SIAGGGHSH8380-_-Product
GIGABYTE GV-N3060VISION OC-12GD Vision GeForce RTX 3060 Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060vision-oc-12gd/p/1FT-000A-004C8?Description=3060&cm_re=3060-_-9SIAGGGHSH8062-_-Product
GIGABYTE Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N306TGAMINGOC PRO-8GD (rev. 3.0)(LHR),$549,https://www.newegg.com/p/1FT-000A-004R8?Description=3060&cm_re=3060-_-9SIAGGGHSH7551-_-Product
MSI GeForce RTX 3060 Ti Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR,$549,https://www.newegg.com/p/1FT-0009-009A7?Description=3060&cm_re=3060-_-9SIAGGGHSH8341-_-Product
ASUS TUF Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3060TI-O8G-V2-GAMING LHR,$549,https://www.newegg.com/p/1FT-000Y-007M1?Description=3060&cm_re=3060-_-9SIAGGGHT38651-_-Product
"Gigabyte Geforce Rtx 3060 Ti Eagle Oc 8Gb Video Card, GV-N306TEAGLE OC-8GD (rev. 2.0) LHR",$549,https://www.newegg.com/p/1FT-000A-004Y9?Description=3060&cm_re=3060-_-9SIAGGGHSH7298-_-Product
"MSI GeForce RTX 3060 Ti GAMING X 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$549,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-gaming-x-8g-lhr/p/1FT-0009-009R0?Description=3060&cm_re=3060-_-9SIAGGGHSH7514-_-Product
"GIGABYTE GeForce RTX 3060 Ti EAGLE OC 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,2×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306teagle-oc-8gd/p/1FT-000A-004M9?Description=3060&cm_re=3060-_-9SIAGGGHSH7671-_-Product
MSI Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Gaming X Trio 12G LHR,$549,https://www.newegg.com/p/1FT-0009-009U8?Description=3060&cm_re=3060-_-9SIAGGGHSH7398-_-Product
ASUS Dual GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card DUAL-RTX3060TI-O8G-V2 LHR,$549,https://www.newegg.com/p/1FT-000Y-007K6?Description=3060&cm_re=3060-_-9SIAGGGHT29717-_-Product
GIGABYTE Eagle GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TEAGLE-8GD (REV 2.0) LHR,$549,https://www.newegg.com/p/1FT-000A-004V7?Description=3060&cm_re=3060-_-9SIAGGGHSH7423-_-Product
"GIGABYTE GeForce RTX 3060 Ti GAMING OC 8GB Video Card, GV-N306TGAMING OC-8GD (REV 2.0)",$549,https://www.newegg.com/p/1FT-000A-004S5?Description=3060&cm_re=3060-_-9SIAGGGHSH7554-_-Product
GIGABYTE Vision GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3060VISION OC-12GD (rev. 2.0),$549,https://www.newegg.com/p/1FT-000A-004X6?Description=3060&cm_re=3060-_-9SIAGGGHSH7300-_-Product
GIGABYTE AORUS GeForce RTX 3060 Ti Graphics Card 8GB 256-bit GDDR6 GV-N306TAORUS E-8GD (REV 2.0),$549,https://www.newegg.com/p/1FT-000A-004S7?Description=3060&cm_re=3060-_-9SIAGGGHSH7536-_-Product
"GIGABYTE GeForce RTX 3060 Ti GAMING OC 8GB Video Card, GV-N306TGAMING OC-8GD (REV. 2.0)",$549,https://www.newegg.com/p/1FT-000A-004T8?Description=3060&cm_re=3060-_-9SIAGGGHSH7436-_-Product
GIGABYTE Vision GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N306TVISION OC-8GD (REV 2.0),$549,https://www.newegg.com/p/1FT-000A-004T5?Description=3060&cm_re=3060-_-9SIAGGGHSH7517-_-Product
ASUS TUF Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3060-O12G-V2-GAMING LHR,$549,https://www.newegg.com/p/1FT-000Y-007K5?Description=3060&cm_re=3060-_-9SIAGGGHT38626-_-Product
GIGABYTE AORUS GeForce RTX 3060 Ti Graphics Card 8GB 256-bit GDDR6 GV-N306TAORUS E-8GD (REV 2.0) LHR,$549,https://www.newegg.com/p/1FT-000A-004S9?Description=3060&cm_re=3060-_-9SIAGGGHSH7515-_-Product
"GIGABYTE GeForce RTX 3060 Ti EAGLE OC 8GB Video Card, GV-N306TEAGLE OC-8GD",$549,https://www.newegg.com/p/1FT-000A-004M7?Description=3060&cm_re=3060-_-9SIAGGGHSH7682-_-Product
ASUS ROG STRIX GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3060TI-O8G-V2-GAMING LHR,$549,https://www.newegg.com/p/1FT-000Y-007N2?Description=3060&cm_re=3060-_-9SIAGGGHT36604-_-Product
GIGABYTE Eagle GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3060EAGLE OC-12GD (REV 2.0),$549,https://www.newegg.com/p/1FT-000A-004V8?Description=3060&cm_re=3060-_-9SIAGGGHSH7415-_-Product
GIGABYTE Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3060GAMING OC-12GD (REV 2.0),$549,https://www.newegg.com/p/1FT-000A-004S3?Description=3060&cm_re=3060-_-9SIAGGGHSH7502-_-Product
ASUS ROG-STRIX-RTX3060-O12G-V2-GAMING ROG Strix GeForce RTX 3060 Video Card,$549,https://www.newegg.com/asus-geforce-rtx-3060-rog-strix-rtx3060-o12g-v2-gaming/p/1FT-000Y-007M8?Description=3060&cm_re=3060-_-9SIAGGGHT37835-_-Product
ASUS TUF-RTX3060-O12G-V2-GAMING TUF Gaming GeForce RTX 3060 Video Card,$549,https://www.newegg.com/asus-geforce-rtx-3060-tuf-rtx3060-o12g-v2-gaming/p/1FT-000Y-007H8?Description=3060&cm_re=3060-_-9SIAGGGHT39293-_-Product
MSI RTX 3060 Gaming X 12G Gaming GeForce RTX 3060 Video Card,$549,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-gaming-x-12g/p/1FT-0009-009N9?Description=3060&cm_re=3060-_-9SIAGGGHSH7673-_-Product
MSI RTX 3060 Gaming X Trio 12G Gaming GeForce RTX 3060 Video Card,$549,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-gaming-x-trio-12g/p/1FT-0009-00990?Description=3060&cm_re=3060-_-9SIAGGGHSH8373-_-Product
New Gigabyte GeForce RTX3060/ 3060 Ti / Non LHR 3060 T I GAMING OC NVIDIA Graphics,$549,https://www.newegg.com/p/1FT-000A-003U6?Description=3060&cm_re=3060-_-1FT-000A-003U6-_-Product
MSI RTX 3060 Ventus 2X 12G OC Ventus GeForce RTX 3060 Video Card,$549,https://www.newegg.com/msi-geforce-rtx-3060-rtx-3060-ventus-2x-12g-oc/p/1FT-0009-009V3?Description=3060&cm_re=3060-_-9SIAGGGHSH7328-_-Product
GIGABYTE Eagle OC GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TEAGLE OC-8GD (rev. 2.0) (LHR) -OPENBOX,$549,https://www.newegg.com/p/1FT-000A-003Z9?Description=3060&cm_re=3060-_-9SIAGGGHR60253-_-Product
GIGABYTE AORUS GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3060AORUS E-12GD (rev. 2.0),$549,https://www.newegg.com/p/1FT-000A-004U3?Description=3060&cm_re=3060-_-9SIAGGGHSH7416-_-Product
GIGABYTE Vision OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060VISION OC-12GD (rev. 2.0) (LHR) -OPENBOX,$549,https://www.newegg.com/p/1FT-000A-003H7?Description=3060&cm_re=3060-_-9SIAGGGHSH9421-_-Product
"MAXSUN GeForce RTX3060 iCraft OC 12G S1 (LHR) Video Card,12GB 192-bit GDDR6,1×HDMI Interface, 3×DisplayPort Interface",$549,https://www.newegg.com/p/1FT-009J-00094?Description=3060&cm_re=3060-_-1FT-009J-00094-_-Product
GIGABYTE Gaming OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060GAMING OC-12GD (rev. 2.0) (LHR)-OPENBOX,$549,https://www.newegg.com/p/1FT-000A-003H6?Description=3060&cm_re=3060-_-9SIAGGGHSH9736-_-Product
ASUS TUF Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3060TI-O8G-V2-GAMING -OPENBOX,$549,https://www.newegg.com/p/1FT-000Y-006M4?Description=3060&cm_re=3060-_-9SIAGGGHT38711-_-Product
GIGABYTE GV-N306TGAMING OC-8GD REV 2.0 Gaming GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306tgaming-oc-8gd-rev-2-0/p/1FT-000A-004R9?Description=3060&cm_re=3060-_-9SIAGGGHSH7543-_-Product
GIGABYTE GV-N3060EAGLE-12GD (rev. 2.0) Eagle GeForce RTX 3060 Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060eagle-12gd/p/1FT-000A-004R2?Description=3060&cm_re=3060-_-9SIAGGGHSH7520-_-Product
GIGABYTE GV-N306TEAGLE OC-8GD (rev. 2.0) Eagle GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306teagle-oc-8gd/p/1FT-000A-004W3?Description=3060&cm_re=3060-_-9SIAGGGHSH7320-_-Product
ASUS Dual GeForce RTX 3060 Ti V2 MINI OC Edition 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-O8G-MINI-V2 (LHR -OPENBOX,$549,https://www.newegg.com/p/1FT-000Y-007U9?Description=3060&cm_re=3060-_-9SIAGGGHT29768-_-Product
GIGABYTE GV-N306TVISION OC-8GD (rev. 2.0) Vision GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-ti-gv-n306tvision-oc-8gd/p/1FT-000A-004C5?Description=3060&cm_re=3060-_-9SIAGGGHSH8066-_-Product
GIGABYTE GV-N3060VISION OC-12GD (rev. 2.0) Vision GeForce RTX 3060 Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060vision-oc-12gd/p/1FT-000A-004C4?Description=3060&cm_re=3060-_-9SIAGGGHSH8072-_-Product
GIGABYTE GV-N3060EAGLE OC-12GD (rev. 2.0) Eagle GeForce RTX 3060 Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060eagle-oc-12gd/p/1FT-000A-004B8?Description=3060&cm_re=3060-_-9SIAGGGHSH8227-_-Product
GIGABYTE GV-N3060GAMING OC-12GD (rev. 2.0) Gaming GeForce RTX 3060 Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060gaming-oc-12gd/p/1FT-000A-004D0?Description=3060&cm_re=3060-_-9SIAGGGHSH8017-_-Product
GIGABYTE GV-N3060AORUS E-12GD (rev. 2.0) AORUS GeForce RTX 3060 Video Card,$549,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060aorus-e-12gd/p/1FT-000A-004K0?Description=3060&cm_re=3060-_-9SIAGGGHSH7738-_-Product
ASUS DUAL-RTX3060TI-8G-MINI-V2 Dual GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/asus-geforce-rtx-3060-ti-dual-rtx3060ti-8g-mini-v2/p/1FT-000Y-007M0?Description=3060&cm_re=3060-_-9SIAGGGHT29971-_-Product
ASUS DUAL-RTX3060-O12G-V2 Dual GeForce RTX 3060 Video Card,$549,https://www.newegg.com/asus-geforce-rtx-3060-dual-rtx3060-o12g-v2/p/1FT-000Y-007U4?Description=3060&cm_re=3060-_-9SIAGGGHT29959-_-Product
ASUS DUAL-RTX3060TI-O8G-V2 Dual GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/asus-geforce-rtx-3060-ti-dual-rtx3060ti-o8g-v2/p/1FT-000Y-007R6?Description=3060&cm_re=3060-_-9SIAGGGHT29996-_-Product
ASUS DUAL-RTX3060TI-O8G-MINI-V2 Dual GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/asus-geforce-rtx-3060-ti-dual-rtx3060ti-o8g-mini-v2/p/1FT-000Y-007J9?Description=3060&cm_re=3060-_-9SIAGGGHT29983-_-Product
ASUS TUF-RTX3060TI-O8G-V2-GAMING TUF Gaming GeForce RTX 3060 Ti Video Card,$549,https://www.newegg.com/asus-geforce-rtx-3060-ti-tuf-rtx3060ti-o8g-v2-gaming/p/1FT-000Y-007M2?Description=3060&cm_re=3060-_-9SIAGGGHT39306-_-Product
GIGABYTE GeForce RTX™ 3060 GAMING OC 12G Support AMD Intel Desktop CPU NEW,$554,https://www.newegg.com/p/1FT-000A-003U1?Description=3060&cm_re=3060-_-9SIBBB1HDG7434-_-Product
Gigabyte AORUS GeForce RTX 3060 Elite 12G REV2.0 12GB 192-bit GDDR6 Video Card,$554,https://www.newegg.com/gigabyte-nvidia-geforce-rtx-3060-gv-n3060aorus-e-12gd-rev2-0/p/1FT-000A-002R5?Description=3060&cm_re=3060-_-9SIBBB1HE76321-_-Product
MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060 Ti VENTUS 2X 8G OCV1 LHR,$557,https://www.newegg.com/p/1FT-0009-006W9?Description=3060&cm_re=3060-_-1FT-0009-006W9-_-Product
